posting_id,company_id,source,title,sector,body_len,skills,annual_from,annual_to,employment,education,location,keyword,flags,collected_at,judged_at,title_has_ai,verdict,actual_role,fit_score,reason,track,odds,appeal,caution,region,is_offtrack
e86ed88710,company_15c67842,saramin,[연봉 및 인센티브제] AI SNS 콘텐츠 마케터 채용,"콘텐츠마케팅 , 마케팅기획 , 온라인마케팅 , 마케팅전략 , 디지털마케팅 외",2611,,0,0,정규직,학력무관,서울 송파구,AI 콘텐츠,,2026-07-17,2026-07-15,True,검토,커머스·커뮤니티 SNS 콘텐츠 마케팅 + AI 도구 활용,6,우대에 '바이브코딩에 대해 관심이 있고 좋아하는 사람'·'AI 활용에 대해 진심'·'라이브 커머스/웨비나 기획'이 있어 이용진님의 Claude Code 기반 프로토타이핑 강점이 정확히 걸린다. 경력 무관(신입포함)·학력무관이라 진입 장벽도 낮다. 다만 주 업무는 카드뉴스·상세페이지 등 콘텐츠 제작이다.,AI 콘텐츠 Ops,학력무관·신입 포함 → 서류 통과 가능성 양호. 바이브코딩 우대는 사실상 이용진님을 위한 항목,Claude Code로 대시보드(adloop)·CS봇(lume)·레퍼런스 수집기(refradar)를 직접 만든 사례 → '바이브코딩에 진심'의 실물 증거,직무 본체는 SNS·상세페이지 콘텐츠 제작 · 정규직/인턴 병행 채용이라 인턴으로 배정될 수 있음.,서울,False
294ad515a9,company_830b540c,saramin,온오프라인 제품 마케팅·온라인몰 운영자 신입·경력 공개 채용,"SNS마케팅 , 온라인마케팅 , 마케팅 , 채널관리 , 홍보 외 수정일 26/07/06",2633,,0,0,정규직,학력무관,인천 연수구,마케팅 운영,,2026-07-17,2026-07-16,False,검토,제품 마케팅·온라인몰(쿠팡·스마트스토어) 운영 — 이커머스 운영 입구,6,신입·학력무관이라 승산 좋고 우대에 쿠팡·네이버 스마트스토어 등 온라인 커머스 채널 운영이 이용진 도메인과 매칭. 다만 콘텐츠 제작(Canva·포토샵)·비용정산 행정이 섞인 잡무 성격이 있어 데이터 신호는 약하다.,이커머스 데이터운영,신입·학력무관 — 서류 통과 가능성 높음,쿠팡·스마트스토어 등 9채널 커머스·광고 데이터 운영 경험 → 온라인몰 운영에 직결,콘텐츠 제작·행정(비용정산) 잡무 섞임 · 데이터/자동화 신호 약함,인천,False
2a5b90d422,company_22d0cea1,saramin,생성형 AI 데이터 사이언티스트,"데이터분석가 , 데이터 사이언티스트 , 소프트웨어개발",2341,,0,0,정규직,학력무관,서울 강남구,생성형 AI,,2026-07-20,2026-07-20,True,검토,생성형 AI 데이터 사이언티스트 — 모델·분석 트랙으로 보이나 JD 미기재,5,"학력무관(예정자 가능)·경력 무관으로 표기 게이트는 없지만, 직무명이 데이터 사이언티스트라 실무는 모델링·통계 쪽일 가능성이 높고 이는 persona 배제의 '학위 게이트 연구직'에 가까워진다. 본문에 자격요건·업무가 전혀 없어 확정할 수 없어 검토로 둔다. 조회수 706·홈페이지 지원으로 경쟁도 높다.",AI 에이전트/LLM 앱,"학력무관 표기라 형식 게이트는 없으나, 데이터 사이언티스트 포지션은 사실상 전공·논문 경쟁이라 고졸·신입 승산은 낮게 본다.",평가셋 69문항 회귀·2층 가드레일 설계 — 생성형 AI 품질을 정량으로 관리해본 이력은 DS 직군에서도 희소한 실전 자산.,JD 상세 미확보. 자유양식 홈페이지 지원 + 지원자 706명 — 서류 경쟁 심함.,서울,False
83f965c8f8,company_baee6900,saramin,SG바이오사이언스 우수인재 채용,"프로덕트마케팅 , 마케팅전략 , 마케팅 , 글로벌마케팅 , 비즈니스마케팅 외 수정일 26/06/15",2948,,0,0,정규직,초대졸,서울 동대문구,마케팅 데이터,대졸요구|개발자수준요구,2026-07-20,2026-07-20,False,부적합,의료기기 도매사 부문별 통합공고 — 직무 실체 불명,2,"업종은 의료기기 도매업이고 '우수인재 채용' 통합공고로 부문별 학력이 상이하다고만 적혀 있다. 실제 업무 기술이 없어 AX·데이터 자리인지 확인 불가하며, 초대졸 이상 학력 게이트가 있다.",트랙밖,"대졸(2,3년제) 이상 요구 — 고졸 서류컷 위험",,대졸요구·개발자수준요구 라벨 · 직무 상세 미기재로 실체 확인 불가,서울,True
bc68891ef3,company_822be4a1,saramin,(주)샌즈랩 보안솔루션 마케팅 주니어 담당자 모집,"마케팅기획 , 마케팅전략 , 블로그마케팅 , 행사기획 , SNS마케팅 외 수정일 26/06/18",3122,,0,0,정규직,대졸,경기 과천시,리포트 자동화,대졸요구,2026-07-15,2026-07-15,False,검토,보안 솔루션 기업의 B2B 마케팅 주니어 — 회사가 보안일 뿐 직무는 마케팅,5,"'보안'이 붙었지만 직무 실체는 마케팅이므로 보안 배제 대상은 아니다. 신입 가능·연봉 3,700만원 명시·복지 탄탄해 자리 자체는 괜찮다. 다만 본문에 업무 기술이 없어 B2B 콘텐츠·전시회 실행 위주일 가능성이 있고, 데이터·자동화 신호가 확인되지 않는다.",Growth/Marketing Ops,대졸 4년제 요구 — 고졸 서류컷 위험 큼. 다만 신입 채용이고 코스닥 상장사라 포트폴리오가 있으면 시도할 값어치는 있음,"광고·매출 데이터 통합 대시보드로 마케팅 성과를 숫자로 관리한 경험, 광고 레퍼런스 자동 수집(refradar) — B2B 마케팅 팀에 데이터·자동화 축을 더할 수 있음",대졸요구 · 본문에 실제 업무 기술 없음 · B2B 보안 도메인은 이용진님 커머스 자산과 무관,경기,False
43264db7ec,company_5f335fee,saramin,[뉴아이] 기획운영 및 마케팅 담당자 채용,"마케팅기획 , 광고기획 , 서비스기획 , 기획 , 마케팅기획 외",2369,,0,0,정규직,학력무관,부산 부산진구,운영 기획,,2026-07-17,2026-07-15,False,검토,AI 세무 서비스(taxai.kr) 기획운영 + 마케팅 — AI 프로덕트 운영 가능성,6,"업종이 응용 소프트웨어(AI 세무 서비스)라 AI 프로덕트 운영·기획 성격이면 AX 트랙에 맞는다. 다만 본문에 직무 기술이 전혀 없어 실체가 불명이고, 17명 규모라 역할 과다 위험이 있다. 학력무관·경력무관은 강점.",업무자동화/AX,학력무관(예정자 가능)·경력무관·채용시 마감 → 서류 통과 승산 있음,다국어 CS봇(2층 가드레일·평가셋 69문항·유닛테스트 53·CI) 구축 → AI 서비스의 품질 검증·운영 프로세스를 직접 설계해본 경험,"직무 상세 미기재(제목·업종만으로 판단), 부산 부산진구 근무, 17명 규모 역할 과다 가능성",부산,False
ada80816cf,company_2293f713,saramin,주식회사 클로토 2026 마케터 신입 / 경력 신규 채용,"디지털마케팅 , 마케팅 , 마케팅기획 , 온라인마케팅 , 마케팅전략 외",2533,,0,0,정규직,대졸,경기 수원시,디지털 전환,대졸요구,2026-07-17,2026-07-15,False,검토,9명 규모 스타트업(헬로유니콘)의 마케터 — 업무 상세 미공개,5,마케터라는 것 외에 업무 정의가 본문에 없고 사원수 9명 스타트업이라 마케팅+콘텐츠+운영을 혼자 떠안는 역할과다 위험이 있다. 별도 과제 제출이 필수라 준비 비용도 크다.,Growth/Marketing Ops,대졸(4년제) 이상 요구 → 고졸 서류컷 위험. 과제 제출이 필수이므로 과제에서 데이터·자동화로 승부를 걸면 학력 열세를 상쇄할 여지는 있음,광고 데이터 정합 사고 규명(집계 잘림 → 광고비 1.5배 정정)과 ROAS 손익분기 게이트 — 소규모 팀에서 광고비를 아끼는 실전 사례,대졸 요구 · 직무 상세 미공개 · 9명 스타트업(역할과다 위험) · 과제 제출 필수,경기,False
d62d247251,company_2293f713,saramin,(주)클로토 Hello unicorn AI개발 및 고도화 연구·R&D 경력 채용 공고,"AI(인공지능) , 개발PM , 알고리즘개발 , 백엔드/서버개발 , 데이터엔지니어 외",2563,,1,0,정규직,학력무관,경기 수원시,AI 개발,경력1년+요구|AI개발성격,2026-07-20,2026-07-20,True,부적합,추천·검색 시스템 ML 엔지니어 (모델 서빙·A/B 테스트) — 모델 개발 트랙,4,"학력무관은 유리하지만 자격요건 첫 줄이 'AI 모델 개발 실무 경험 있으신 분'이고 경력 1~5년을 요구한다. 우대도 추천·검색 시스템, 대규모 로그 처리, 모델 서빙·배포로 ML 엔지니어링 트랙이다. 이용진은 LLM 앱을 만들어 운영했지 모델을 개발한 적이 없어 필수 요건에서 정직하게 미달한다.",트랙밖,학력무관은 유리하나 'AI 모델 개발 실무 경험' 필수 + 경력 1~5년 — 승산 낮음,,경력1년+ 요구. 모델 개발 실무가 필수 자격.,경기,True
e854736c4c,company_25147e5d,saramin,[올인원장] 그로스 세일즈(영업) & PM 채용 (경력 무관),"마케팅기획 , 디지털마케팅 , SNS마케팅 , 기술영업 , 솔루션기술영업 외 수정일 26/06/20",1899,,2,0,정규직,대졸,서울 강서구,그로스,대졸요구|경력2년+요구,2026-07-20,2026-07-20,False,부적합,B2B 솔루션 기술영업 + PM — 제목이 명시한 영업직,2,제목이 '그로스 세일즈(영업)'이고 태그가 기술영업·솔루션기술영업·B2B다. persona 배제 '타 직무(영업)'에 정면 해당한다.,트랙밖,대졸 4년제 + 경력 2년 이상 요구.,,대졸요구·경력2년+요구. 영업 직무.,서울,True
e87c746861,company_5a957b33,saramin,"[바이럴마케팅]SNS/바이럴/인플루언서 마케팅(계약직, 경력무관)","마케팅기획 , 디지털마케팅 , 온라인마케팅 , 광고마케팅 , 브랜드마케팅 외 수정일 26/07/10",3497,,0,0,계약직,초대졸,서울 영등포구,그로스,대졸요구,2026-07-15,2026-07-15,False,검토,SNS·바이럴·인플루언서 마케팅 실행(콘텐츠 기획·채널 운영·섭외) 계약직,5,"자격요건에 '데이터 분석 및 성과 측정에 능숙'이 있고 뷰티·건기식 관심자를 우대해 도메인은 맞다. 하지만 실체는 SNS 채널 운영·바이럴 콘텐츠·인플루언서 섭외 실행으로, 배제 항목인 '단순 마케팅 실행'에 가깝고 데이터·자동화·프로세스 개선이 부업무다. 계약직 3개월도 리스크.",Growth/Marketing Ops,경력무관 명시라 문은 열려 있으나 초대졸 이상 요구. 사전인터뷰가 '바이럴 캠페인 성공사례·팀원 관리' 중심이라 실행 경력자 위주 선발로 보임,SNS 온드미디어 공식 API 발송 자동화 + 광고 레퍼런스 수집 자동화 — 콘텐츠 실행을 시스템화한 사례로 차별화,"계약직 3개월(전환 가능), 대졸(2,3년제) 요구, 실행 중심 직무라 트랙 축적 약함",서울,False
249f2dc08c,company_1a12e5c3,saramin,"[BREXA 하반기 채용] AI, 소프트웨어 설계 엔지니어","백엔드/서버개발 , 웹개발 , SI개발 , 알고리즘개발 , 앱개발 외",2269,,0,0,정규직,초대졸,일본,AI 엔지니어,대졸요구,2026-07-15,2026-07-15,True,부적합,일본 파견 소프트웨어 설계 엔지니어 — 일본 근무·일본어 필수.,3,근무지가 일본전체이고 경력직은 일본어 이력서를 필수로 요구하는 해외 파견 SW 설계직이다. 초대졸 요구에 상세 자격요건도 미확보. 언어·근무지·직무 모두 이용진님 상황과 맞지 않는다.,트랙밖,"일본 근무·일본어 필수, 초대졸요구 — 현실성 낮음.",,"일본 파견 근무, 일본어 필수, 초대졸요구, 상세 본문 미확보.",일본,True
6547fa0856,company_ed360100,saramin,[정규직] RPA 개발자(경력) 채용,"RPA , AI(인공지능) , SI·시스템통합 , KMS , 솔루션업체 외 수정일 26/06/15",2723,,0,0,정규직,초대졸,서울 영등포구,RPA,대졸요구,2026-07-17,2026-07-15,False,부적합,"RPA 개발자(초대졸 이상, 공학계열·정보처리기사 우대)",2,RPA 개발 직무이며 우대사항이 공학계열 전공·정보처리기사다. 배제 목록의 'RPA 개발 성격'에 해당하고 학력도 초대졸 이상.,트랙밖,초대졸 이상 + RPA 개발 경력 지향 → 승산 낮음,,초대졸 이상 요구 · 개발자 채용 · 대부분 외근(고객사 상주),서울,True
6b32ca32b7,company_a308b499,saramin,㈜디보트  유아동 스킨케어 BRIEL 자사몰&SNS 마케팅 운영 경력,"마케팅전략 , 마케팅 , 마케팅기획 , AMD , 소셜커머스 외",2894,,1,0,정규직,고졸,서울 서초구,마케팅 운영,경력1년+요구,2026-07-15,2026-07-15,False,지원권장,유아동 스킨케어 D2C 브랜드 자사몰 운영 + SNS 마케팅 — 화장품 이커머스 운영,8,"화장품(스킨케어) D2C 자사몰 운영이라는 도메인이 zipiel 실무와 그대로 겹친다. 학력이 '고교졸업 이상'이라 학력컷이 없고 연봉 3,500만원·정규직·칼퇴 보장 조건도 명확하다. 'FrontEnd 개발 경험' 우대는 필수가 아닌 가점 수준이라 프로토타입 제작 경험으로 커버된다.",이커머스 데이터운영,학력 고졸 이상 명시 → 학력컷 없음. 경력 1년 이상 요구가 벽이지만 화장품 D2C 실무 도메인 일치로 정면 승부 가능. 다만 오늘(07/15) 마감이라 즉시 지원해야 함,"화장품 D2C(zipiel) 광고·매출 데이터 9채널 통합 대시보드, 자사몰·스마트스토어 정산 데이터 정합 검증, SNS 공식 API 발송 자동화 → 브랜드 자사몰+SNS 운영 요구사항과 1:1 매칭","오늘(07/15) 마감 — 즉시 지원 필요, 경력 1년 이상 요구, 사전인터뷰 문항 작성 필수",서울,False
5cc7d71011,company_d2f0d725,saramin,AI 개발자 / 세무업무 AI 자동화 담당자 모집,"백엔드/서버개발 , 웹개발 , 앱개발 , 세무회계사무소",2072,,0,0,정규직,학력무관,서울 마포구,AI 자동화,,2026-07-20,2026-07-20,True,지원권장,세무회계 사무소의 업무 AI 자동화 담당 — 상세요강 본문 미확보,7,"학력무관·신입(년수무관)·서울 마포 정규직으로 조건 게이트가 사실상 없다. 세무 문서·반복 업무를 AI로 바꾸는 자리라 AX 트랙 직행이고, 조회수 783으로 관심이 높다. 다만 상세요강이 확보되지 않아 실제 업무 깊이(개발인지 도구 운영인지)를 확인하지 못했다.",업무자동화/AX,학력무관 + 신입 가능 + 서울 — 조건상 서류 통과 가능성이 이 배치에서 가장 열려 있는 축,반복 업무를 무인화한 실적(9채널 데이터 수집 자동화·SNS 공식 API 발송 자동화)과 LLM 앱 운영(가드레일·평가셋) — 세무 문서 처리 자동화에 그대로 이식 가능,상세요강 본문 미확보 · 소규모 세무사무소라 개발 외 사무 업무가 섞일 가능성 — 면접에서 업무 비중 확인할 것,서울,False
925bbbc78b,company_03e15108,saramin,2026년 화장품 각 부문 채용,"마케팅기획 , 온라인마케팅 , 마케팅전략 , 마케팅 , 오프라인마케팅 외 수정일 26/07/13",3928,,0,0,정규직,고졸,경기 성남시,마케팅 데이터,,2026-07-16,2026-07-16,False,검토,"화장품 제조사 종합공채 — 부문별 상이, 직무 미특정",6,화장품 제조사 부문별 채용. 직무는 미특정이나 이용진이 화장품 D2C 광고·매출 데이터를 실무로 다뤄 도메인 자산이 붙는다. 고졸 이상 가능도 강점. 마케팅/온라인/데이터 부문이면 매칭이 강해져 검토.,이커머스 데이터운영,"고졸 가능이라 형식 통과, 마케팅·온라인 부문이면 도메인으로 승산",화장품 D2C 9채널 광고·매출 데이터 무인 수집·통합 대시보드 실무,종합공채라 직무 미특정 — 마케팅/온라인/데이터 부문으로 좁혀 지원해야 유효,경기,False
9c214d4b3b,company_06daec48,saramin,[퀀텀씨엔에스] 쿠버네티스 기반 AI 인프라 운영 엔지니어 채용,"인프라 , Kubernetes , 솔루션업체 수정일 26/07/09",2307,,0,0,정규직,학력무관,서울 구로구,AI 엔지니어,개발자수준요구,2026-07-20,2026-07-20,True,부적합,쿠버네티스 기반 AI 인프라 운영 엔지니어,3,"제목이 곧 직무다. 쿠버네티스 인프라 운영은 persona 배제 대상(DevOps·인프라 엔지니어)에 정면 해당한다. 학력무관·재택 가능·상시채용이라 조건 자체는 좋지만, 직무 실체가 시스템을 만드는 일이 아니라 클러스터를 굴리는 일이다.",트랙밖,학력무관·신입 포함이라 서류는 열려 있으나 방향 불일치로 지원 실익이 없음,,인프라 운영 직무 · 주요업무 본문 미확보이나 제목만으로 방향이 명확,서울,True
30038f40d9,company_4dd6858b,saramin,[쿠팡]AI 컨텐츠 품질 평가자 (계약직/ 재택),"사무보조 , 문서작성 , 자료입력 , 서류관리 , 사무직 외 수정일 26/06/29",2483,,0,0,계약직,초대졸,서울 광진구,AI 콘텐츠,대졸요구,2026-07-15,2026-07-15,True,부적합,AI 생성 콘텐츠 단순 검수·평가 — 데이터/자동화 없음,4,"직무 실체가 'AI 컨텐츠 품질 평가'로 배제 대상인 '이름만 AI 단순직(단순 검수)'에 정확히 해당한다. 본문에 프로세스 개선·데이터 취합·자동화 신호가 전혀 없고 계약직 6개월·연봉 3,300만원 조건만 명시돼 있다. 쿠팡이라는 커머스 대기업 이름값은 있으나 이 자리를 거쳐도 AX·Growth Ops 커리어로 이어지지 않는다.",트랙밖,"학력 대졸(2,3년제) 이상 명시 → 고졸 서류컷 위험. 오늘(07/15) 마감으로 시간도 없음",,계약직 6개월·단순 검수 업무·대졸요구·오늘 마감. 업무 상세 미기재(핵심정보만 확보),서울,True
f561e93d25,company_df7a9ab1,saramin,(주)대가들이사는마을 SNS 운영관리 및 콘텐츠 제작 채용 공고,"콘텐츠기획 , 콘텐츠에디터 , 콘텐츠마케팅 , 콘텐츠디자인 , 마케팅기획 외 수정일 26/06/18",2816,,0,0,계약직,학력무관,경기 고양시,콘텐츠 운영,,2026-07-15,2026-07-15,False,검토,SNS 채널 운영 + 콘텐츠 제작 (데이터 기반 성과 분석 포함),5,"자격요건에 '데이터 기반 성과 분석 가능하신 분'이 명시돼 있어 단순 업로드직보다는 낫고, 학력무관·신입 포함이라 문턱도 없다. 그러나 우대사항 대부분이 숏폼 제작·디자인 툴·카피라이팅이라 실제 무게중심은 콘텐츠 제작이다. 계약직 6개월 시작이고 오늘 마감이다.",Growth/Marketing Ops,학력무관·신입 포함 — 서류 문턱 없음. 다만 포트폴리오(콘텐츠) 제출이 필수라 준비물이 어긋난다,광고·매출 성과 데이터를 수집·검증해 개선 의사결정으로 연결한 경험 → '데이터 기반 성과 분석' 요건을 정면으로 충족,계약직 6개월(정규직 전환 가능)·콘텐츠 포트폴리오 필수·오늘(07/15) 마감,경기,False
0cb9acd6cc,company_2d660bd8,saramin,[(주)네피리티/서울] 데이터 분석 및 AI모델 개발 모집,"AI(인공지능) , Python , 데이터분석가 , 소프트웨어개발",2776,,0,0,정규직,대졸,서울 서초구,AI 개발,대졸요구,2026-07-15,2026-07-15,True,검토,"데이터 분석 + AI모델 개발 — 대졸, 자격요건 미상",4,직무명은 데이터 분석·AI모델 개발로 이용진 데이터 영역과 겹치나 본문 자격요건 없이 우대(컴공·정보처리기사)만. 대졸4년제·신입경력무관·정규/계약.,이커머스 데이터운영,신입 가능하나 대졸4년제라 서류컷 위험,데이터 수집·검증·정규화·대시보드 파이프라인을 데이터 분석 실무로 제시,대졸요구·자격 상세 미상·정규/계약 병행,서울,False
874ad1ca14,company_680f6fdd,saramin,[더잠] 이커머스 운영·마케팅 담당자 채용,"마케팅기획 , 마케팅전략 , 인플루언서마케팅 , SNS마케팅 , 온라인마케팅 외",3137,,0,0,정규직,학력무관,경기 고양시,커머스 운영,,2026-07-17,2026-07-15,False,지원권장,자사몰·외부몰 이커머스 마케팅 운영 + 광고 성과 지표 기반 실행 개선,7,"'매출, 유입, 전환율 등 주요 성과 지표를 보고 실행에 반영할 수 있는 분', 'Meta 광고 운영 또는 광고 성과 개선 경험' 우대가 zipiel 실무와 정확히 겹친다. 학력무관이고 경력도 '년수무관'이라 포트폴리오로 뚫을 여지가 있다. 주 4.5일제·복지도 양호.",Growth/Marketing Ops,학력무관 + 경력 년수무관 → 정식 경력이 짧아도 실무 산출물로 승부 가능. 다만 '실무 경험이 있으신 분'이 자격요건이라 3주 실무를 성과 중심으로 서술해야 함,메타 등 9개 채널 광고·매출 데이터 통합 대시보드 + 공헌이익·손익분기 ROAS 의사결정 게이트 도입 → '성과 지표를 보고 실행에 반영'을 시스템으로 만든 경험,"경력직 지향(신입 명시 없음), 경기 고양시 덕양구 근무",경기,False
4b1dd9608c,company_36cf48f4,saramin,항만 플랫폼 서비스 개발 및 유지보수 신입/경력 모집,"백엔드/서버개발 , DBA , IT컨설팅 , SI개발 , 미들웨어 외",3071,,0,0,정규직,대졸,부산 중구,비즈니스 자동화,대졸요구|개발자수준요구|학위게이트,2026-07-15,2026-07-15,False,부적합,항만 플랫폼 소프트웨어 개발·유지보수 — 컴퓨터/시스템공학 전공 우대,1,제목 그대로 서비스 개발·유지보수 직무다. 배제 대상(개발자)에 해당하며 제출서류에 성적증명서·프로젝트 정보가 요구된다.,트랙밖,대졸(4년제)·전공 우대 → 승산 없음. 게다가 오늘(07/15) 마감,,오늘 마감·대졸요구·개발자수준요구,부산,True
8bdf1c9e4b,company_beb385da,saramin,자화전자(주) 구미사업장 - 메인트(설비유지보수) 모집(계약직),"생산자동화 , 생산 , 설비OP , 설비점검 , 설비보수 외 수정일 26/07/15",2673,,0,0,계약직,고졸,경북 구미시,비즈니스 자동화,,2026-07-17,2026-07-15,False,부적합,공장 설비 유지보수(메인트) — 현장 기술직(계약직 6개월),1,설비 유지보수는 배제 대상(공장 자동화·설비)에 해당한다. 트랙과 무관.,트랙밖,고졸 이상·경력무관이나 직무가 트랙밖,,계약직 6개월·경북 구미 근무,경북,True
5911b52aed,company_e633cee2,saramin,집가까운 수원에서...쇼핑몰 운영/관리/마케팅/디자인/고객관리,"블로그마케팅 , 마케팅기획 , 온라인마케팅 , 마케팅전략 , 비즈니스마케팅 외",3436,,0,0,정규직,학력무관,경기 수원시,마케팅 운영,,2026-07-15,2026-07-15,False,부적합,쇼핑몰 운영 + 관리 + 마케팅 + 디자인 + 고객관리를 한 사람이 전부,3,제목 자체가 '운영/관리/마케팅/디자인/고객관리'로 배제 대상인 역할 과다 스타트업(인력부족 메우기) 패턴에 정확히 해당한다. 본문에도 직무 기술 없이 복리후생 나열만 있다.,트랙밖,"학력무관·경력무관이나 오늘 마감이며, 자리 자체가 커리어에 도움이 되지 않음",,"역할 과다(5개 직무 겸업), 오늘 마감, 정규직·계약직·인턴 혼재",경기,True
ac105a2471,company_22d0cea1,saramin,AI 솔루션 영업,"솔루션기술영업 , 영업 , IT영업 , 기업영업 , SI영업 외 수정일 26/06/23",2344,,0,0,정규직,학력무관,서울 강남구,AI 솔루션,,2026-07-15,2026-07-15,True,부적합,AI 솔루션 B2B 영업 — 세일즈 직군,3,"학력무관·신입 가능이라는 조건은 좋지만 직무가 순수 영업이다. 본문에 업무 상세가 전혀 없고(홈페이지 지원), 데이터·자동화·프로세스 개선 요소가 확인되지 않는다.",트랙밖,"학력무관·경력무관이라 서류는 열려 있으나, 직무가 트랙밖이라 지원 실익이 없다.",,본문 미확보(직무 상세 0). 오늘(2026-07-15) 마감.,서울,True
576c338cb8,company_9c521870,saramin,[MICE 기획] MICE행사 행사운영 기획자 모집 (경력/신입),"행사기획 , 전시기획 , 컨벤션 , 국제회의 , 이벤트대행",2878,,0,0,정규직,대졸,경기 고양시,운영 기획,대졸요구,2026-07-15,2026-07-15,False,부적합,MICE 행사 운영기획 — 컨벤션·전시 현장 운영,3,행사·컨벤션 현장 운영 자리로 데이터·자동화·프로세스 개선 신호가 없다. 우대도 '외향적 성격·입찰 제안서 작성'으로 목표 포지셔닝과 무관. 대졸 4년제 요구에 오늘 마감이다.,트랙밖,대졸 4년제 요구 → 고졸 서류컷 위험. 오늘(07/15) 마감,,"대졸요구, 오늘 마감, 행사 현장 운영으로 트랙 이탈",경기,True
4443931dd8,company_8e842d25,saramin,[에브리봇(주)] RnD센터 부문별 상시 채용,"AI(인공지능) , S/W , AI(인공지능) , Linux , 딥러닝 외 수정일 26/07/10",3218,,0,0,정규직,대졸,경기 과천시,AI 도입,대졸요구|개발자수준요구|AI개발성격,2026-07-17,2026-07-15,False,부적합,로봇 제조사 R&D센터 개발직 (공학계열 우대),3,로봇청소기 제조사의 R&D센터 부문별 채용으로 우대가 공학계열이고 대졸·개발자수준·AI개발 라벨. 하드웨어·임베디드·로봇 R&D 개발직 성격이라 이용진님 자산과 어긋난다.,트랙밖,대졸·공학계열·R&D 개발직 — 서류 통과 어려움,,"본문 자격요건 미확보, 로봇 R&D 개발직, 대졸",경기,True
4096924998,company_38afda74,saramin,SW 개발자 (ServiceNow 솔루션) 채용 (신입/경력),"SE(시스템엔지니어) , 솔루션 , 백엔드/서버개발 , SI개발 , IT컨설팅 외 수정일 26/07/09",2402,,0,0,정규직,초대졸,경기 과천시,LLM 엔지니어,대졸요구,2026-07-20,2026-07-20,False,부적합,ServiceNow 플랫폼 솔루션 개발자 — 엔터프라이즈 워크플로우 SW 개발,3,"ServiceNow 솔루션 개발은 특정 벤더 플랫폼 위의 스크립팅·커스터마이징 개발직으로, RPA·SI 개발 성격에 가깝다. 순수 개발직 배제에 해당하고 AI·LLM 접점도 없다.",트랙밖,"신입 포함이나 대졸(2,3년제) 요구 + 벤더 플랫폼 개발 경험 요구 — 승산 낮음",,벤더 플랫폼 SW 개발직(배제 대상). 업무 상세 미기재,경기,True
7d6cdb3200,company_9c94d4af,saramin,[현대카드/이태원] BRAND기획3팀 채용 - 조명감독/공연운영보조,"문화기획 , 행사기획 , PM(프로젝트매니저) , 사무보조 , 문서작성 외 수정일 26/07/02",2929,,0,0,계약직,학력무관,서울 용산구,운영 기획,,2026-07-15,2026-07-15,False,부적합,"공연 조명감독 / 공연 운영 보조 — 무대 기술직, 완전 트랙밖",1,"조명감독·공연운영보조는 무대 기술·현장 보조 직무다. 4트랙(업무자동화·Growth Ops·이커머스 데이터·AI 콘텐츠 Ops) 어디에도 걸리지 않고, 데이터·자동화 신호가 전무하다.",트랙밖,학력무관이라 서류는 열려 있으나 직무가 완전히 다르다,,오늘 마감. 파견 계약직(씨아이템프러리 소속 → 현대카드 파견).,서울,True
c81f42e2a3,company_208a28ef,saramin,[토마토에이아이] AI 엔지니어 신규 채용,"데이터분석가 , AI(인공지능) , 데이터 사이언티스트 , Python , 머신러닝 외",2602,,0,0,정규직,학력무관,서울 마포구,AI 엔지니어,AI개발성격,2026-07-15,2026-07-15,True,검토,소규모 스타트업 AI 엔지니어 — 자격요건이 일반적(프로그래밍 이해·문제해결).,6,자격요건이 '프로그래밍 언어 이해·팀협업·논리적 문제해결·AI 열정'으로 매우 느슨하고 학력무관·신입포함이다. CS학위·NLP·딥러닝은 전부 우대사항일 뿐 게이트가 아니다. 게이트가 낮아 포트폴리오로 승부할 여지가 있으나 실제 직무가 딥러닝 모델 쪽인지 앱 쪽인지 불명확.,업무자동화/AX,"학력무관·신입포함 — 게이트 없음, 포트폴리오로 승부 가능.","Claude API로 CS봇 설계·평가·운영, 9채널 수집 파이프라인 등 '만들어본 시스템' 포트폴리오.","사원수 4명 소규모, 직무 실체(모델개발 vs 앱개발) 불명확, 우대에 딥러닝·NLP.",서울,False
d262e37b65,company_0924e1ad,saramin,(주)어댑티브에서 AI 개발자(휴먼) 채용합니다,"앱개발 , 웹개발 , 백엔드/서버개발 , 솔루션업체 , 소프트웨어개발 수정일 26/06/15",2817,,0,0,정규직,학력무관,부산 남구,AI 개발,,2026-07-15,2026-07-15,True,지원권장,"LLM 서빙·응용 실무형 개발 — 학력무관·신입, 실무 포트폴리오 중시",6,"'AI로 개발 해본 분', 'LLM 허깅페이스에서 받아 써본 분', 'ollama·vllm 서빙 상용적용', '외부 토큰사용량 전략적 이해' — 딱 이용진의 LLM 앱 운영 영역. 학력무관·신입가능·실무 중시로 게이트가 매우 낮다.",AI 콘텐츠 Ops,학력무관·'뭐라도 만들어본' 실무 중시라 고졸·신입 서류 승산 좋음,Claude API·LLM 앱 만들어 운영(평가셋·가드레일)·토큰/비용 관리 경험을 서빙·토큰전략 요구에 직결,"정규/계약직 병행·소규모·FEMS 에너지 도메인, 마감 임박(07/15)",부산,False
